"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"center",108445915,1,"noun.location",15,"n","centre#4(centre%1:15:03::),center#11(center%1:15:02::)","a place where some particular activity is concentrated","they received messages from several centers","centre,center",11,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"hectometer",113596512,,"noun.quantity",23,"n","hm#1(hm%1:23:00::),hectometre#1(hectometre%1:23:00::),hectometer#1(hectometer%1:23:00::)","a metric unit of length equal to 100 meters","","hm,hectometre,hectometer",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"km/h",115205512,,"noun.time",28,"n","kph#1(kph%1:28:00::),km/h#1(km/h%1:28:00::),kilometres per hour#1(kilometres_per_hour%1:28:00::),kilometers per hour#1(kilometers_per_hour%1:28:00::)","the ratio of the distance traveled (in kilometers) to the time spent traveling (in hours)","","kph,km/h,kilometres per hour,kilometers per hour",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"center",200724258,5,"verb.cognition",31,"v","pore#1(pore%2:31:00::),focus#1(focus%2:31:00::),rivet#1(rivet%2:31:00::),centre#2(centre%2:31:00::),center#2(center%2:31:00::),concentrate#2(concentrate%2:31:00::)","direct one's attention on something","Please focus on your studies and not on your hobbies","pore,focus,rivet,centre,center,concentrate",2,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"core",105853847,2,"noun.cognition",9,"n","nitty-gritty#1(nitty-gritty%1:09:00::),heart and soul#1(heart_and_soul%1:09:00::),inwardness#1(inwardness%1:09:02::),essence#1(essence%1:09:00::),gist#2(gist%1:09:00::),substance#2(substance%1:09:01::),pith#2(pith%1:09:00::),nub#3(nub%1:09:00::),meat#3(meat%1:09:00::),kernel#3(kernel%1:09:00::),sum#4(sum%1:09:00::),core#4(core%1:09:00::),marrow#5(marrow%1:09:00::),center#5(center%1:09:00::),heart#5(heart%1:09:01::),centre#6(centre%1:09:00::)","the choicest or most essential or most vital part of some idea or experience","the gist of the prosecutor's argument|the heart and soul of the Republican Party|the nub of the story","nitty-gritty,heart and soul,inwardness,essence,gist,substance,pith,nub,meat,kernel,sum,core,marrow,center,heart,centre",4,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"core",105853847,2,"noun.cognition",9,"n","nitty-gritty#1(nitty-gritty%1:09:00::),heart and soul#1(heart_and_soul%1:09:00::),inwardness#1(inwardness%1:09:02::),essence#1(essence%1:09:00::),gist#2(gist%1:09:00::),substance#2(substance%1:09:01::),pith#2(pith%1:09:00::),nub#3(nub%1:09:00::),meat#3(meat%1:09:00::),kernel#3(kernel%1:09:00::),sum#4(sum%1:09:00::),core#4(core%1:09:00::),marrow#5(marrow%1:09:00::),center#5(center%1:09:00::),heart#5(heart%1:09:01::),centre#6(centre%1:09:00::)","the choicest or most essential or most vital part of some idea or experience","the gist of the prosecutor's argument|the heart and soul of the Republican Party|the nub of the story","nitty-gritty,heart and soul,inwardness,essence,gist,substance,pith,nub,meat,kernel,sum,core,marrow,center,heart,centre",4,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"center",103913784,,"noun.artifact",6,"n","shopping center#1(shopping_center%1:06:00::),shopping centre#1(shopping_centre%1:06:00::),shopping mall#1(shopping_mall%1:06:00::),mall#2(mall%1:06:01::),plaza#2(plaza%1:06:01::),center#15(center%1:06:01::)","mercantile establishment consisting of a carefully landscaped complex of shops representing leading merchandisers; usually includes restaurants and a convenient parking area; a modern version of the traditional marketplace","a good plaza should have a movie house|they spent their weekends at the local malls","shopping center,shopping centre,shopping mall,mall,plaza,center",15,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"cubic meter",113561071,,"noun.quantity",23,"n","cubic meter#1(cubic_meter%1:23:00::),kilolitre#1(kilolitre%1:23:00::),kiloliter#1(kiloliter%1:23:00::),cubic metre#1(cubic_metre%1:23:00::)","a metric unit of volume or capacity equal to 1000 liters","","cubic meter,kilolitre,kiloliter,cubic metre",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"center of mass",108455054,,"noun.location",15,"n","centre of mass#1(centre_of_mass%1:15:00::),center of mass#1(center_of_mass%1:15:00::)","point representing the mean position of the matter in a body","","centre of mass,center of mass",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"storm center",113916958,,"noun.state",26,"n","storm centre#1(storm_centre%1:26:00::),storm center#1(storm_center%1:26:00::)","a center of trouble or disturbance","","storm centre,storm center",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"dam",113596251,,"noun.quantity",23,"n","decameter#1(decameter%1:23:00::),decametre#1(decametre%1:23:00::),dkm#1(dkm%1:23:00::),dekameter#1(dekameter%1:23:00::),dekametre#1(dekametre%1:23:00::),dam#2(dam%1:23:00::)","a metric unit of length equal to ten meters","","decameter,decametre,dkm,dekameter,dekametre,dam",2,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"millimetre",113595337,,"noun.quantity",23,"n","mm#1(mm%1:23:00::),millimetre#1(millimetre%1:23:00::),millimeter#1(millimeter%1:23:00::)","a metric unit of length equal to one thousandth of a meter","","mm,millimetre,millimeter",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"millilitre",113559758,,"noun.quantity",23,"n","cc#1(cc%1:23:00::),cubic centimeter#1(cubic_centimeter%1:23:00::),cubic centimetre#1(cubic_centimetre%1:23:00::),millilitre#1(millilitre%1:23:00::),ml#1(ml%1:23:00::),milliliter#1(milliliter%1:23:00::),mil#4(mil%1:23:02::)","a metric unit of volume equal to one thousandth of a liter","","cc,cubic centimeter,cubic centimetre,millilitre,ml,milliliter,mil",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"metacenter",105799536,,"noun.cognition",9,"n","metacentre#1(metacentre%1:09:00::),metacenter#1(metacenter%1:09:00::)","(shipbuilding) the point of intersection between two vertical lines, one line through the center of buoyancy of the hull of a ship in equilibrium and the other line through the center of buoyancy of the hull when the ship is inclined to one side; the distance of this intersection above the center of gravity is an indication of the stability of the ship","","metacentre,metacenter",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"femtometre",113594219,,"noun.quantity",23,"n","femtometer#1(femtometer%1:23:00::),fermi#1(fermi%1:23:00::),femtometre#1(femtometre%1:23:00::)","a metric unit of length equal to one quadrillionth of a meter","","femtometer,fermi,femtometre",1,93,"domain region",108793769,"noun.location",15,"n","Britain#1(britain%1:15:00::),Great Britain#1(great_britain%1:15:01::),United Kingdom of Great Britain and Northern Ireland#1(united_kingdom_of_great_britain_and_northern_ireland%1:15:00::),UK#1(uk%1:15:00::),United Kingdom#1(united_kingdom%1:15:00::),U.K.#1(u.k.%1:15:00::)","a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom","","Britain,Great Britain,United Kingdom of Great Britain and Northern Ireland,UK,United Kingdom,U.K."
"centare",113549340,,"noun.quantity",23,"n","centare#1(centare%1:23:00::),square metre#1(square_metre%1:23:00::),square meter#1(square_meter%1:23:00::)","a centare is 1/100th of an are","","centare,square metre,square meter",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
"picometre",113594415,,"noun.quantity",23,"n","micromicron#1(micromicron%1:23:00::),picometre#1(picometre%1:23:00::),picometer#1(picometer%1:23:00::)","a metric unit of length equal to one trillionth of a meter","","micromicron,picometre,picometer",1,93,"domain region",108752627,"noun.location",15,"n","Canada#1(canada%1:15:00::)","a nation in northern North America; the French were the first Europeans to settle in mainland Canada","the border between the United States and Canada is the longest unguarded border in the world","Canada"
