"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"hit",201114235,3,"verb.competition",33,"v","rack up#1(rack_up%2:33:01::),score#1(score%2:33:00::),tally#2(tally%2:33:00::),hit#8(hit%2:33:02::)","gain points in a game","The home team scored many times|He hit a home run|He hit .300 in the past season","rack up,score,tally,hit",8,21,"entail",201074651,"verb.competition",33,"v","compete#1(compete%2:33:00::),vie#1(vie%2:33:00::),contend#5(contend%2:33:00::)","compete for something; engage in a contest; measure oneself against others","","compete,vie,contend"
"discover",200653716,,"verb.cognition",31,"v","key#1(key%2:31:00::),key out#1(key_out%2:31:00::),describe#4(describe%2:31:00::),distinguish#5(distinguish%2:31:01::),identify#5(identify%2:31:01::),name#7(name%2:31:01::),discover#8(discover%2:31:03::)","identify as in botany or biology, for example","","key,key out,describe,distinguish,identify,name,discover",8,21,"entail",200655995,"verb.cognition",31,"v","classify#1(classify%2:31:00::),sort out#1(sort_out%2:31:00::),class#1(class%2:31:00::),sort#2(sort%2:31:00::),assort#2(assort%2:31:00::),separate#6(separate%2:31:00::)","arrange or order by classes or categories","How would you classify these pottery shards--are they prehistoric?","classify,sort out,class,sort,assort,separate"
"gain",202023681,5,"verb.motion",38,"v","arrive at#1(arrive_at%2:38:00::),reach#1(reach%2:38:01::),hit#4(hit%2:38:00::),attain#4(attain%2:38:01::),gain#4(gain%2:38:00::),make#22(make%2:38:00::)","reach a destination, either real or abstract","The water reached the doorstep|We barely made it to the finish line|the controversial issue hit the newsstands|The famous professor hit the speaker circuit|We hit Detroit by noon|I have to hit the MAC machine before the weekend starts","arrive at,reach,hit,attain,gain,make",4,21,"entail",201838970,"verb.motion",38,"v","go#1(go%2:38:00::),travel#1(travel%2:38:00::),move#1(move%2:38:03::),locomote#1(locomote%2:38:00::)","change location; move, travel, or proceed, also metaphorically","How fast does your new car go?|The policemen went from door to door looking for the suspect|The soldiers moved towards the city in an attempt to take it before night fell|We travelled from Rome to Naples by bus|news travelled fast","go,travel,move,locomote"
"plug into",201423145,,"verb.contact",35,"v","plug in#1(plug_in%2:35:00::),plug into#1(plug_into%2:35:00::),connect#10(connect%2:35:03::)","plug into an outlet","Please plug in the toaster!|Connect the TV so we can watch the football game tonight","plug in,plug into,connect",1,21,"entail",201297793,"verb.contact",35,"v","join#2(join%2:35:01::)","cause to become joined or linked","join these two parts so that they fit together","join"
"soap",200036925,,"verb.body",29,"v","soap#1(soap%2:29:00::),lather#4(lather%2:29:00::)","rub soap all over, usually with the purpose of cleaning","","soap,lather",1,21,"entail",200036355,"verb.body",29,"v","wash#2(wash%2:29:00::),lave#2(lave%2:29:00::)","cleanse (one's body) with soap and water","","wash,lave"
"mortify",201805361,,"verb.emotion",37,"v","mortify#2(mortify%2:37:02::),subdue#3(subdue%2:37:00::),crucify#3(crucify%2:37:03::)","hold within limits and control","subdue one's appetites|mortify the flesh","mortify,subdue,crucify",2,21,"entail",201198564,"verb.consumption",34,"v","desist#1(desist%2:34:00::),refrain#2(refrain%2:34:00::),abstain#2(abstain%2:34:00::)","choose not to consume","I abstain from alcohol","desist,refrain,abstain"
"hit the books",200608707,,"verb.cognition",31,"v","hit the books#1(hit_the_books%2:31:00::),study#5(study%2:31:01::)","learn by reading books","I have an exam next week; I must hit the books now|He is studying geology in his room","hit the books,study",1,21,"entail",200626972,"verb.cognition",31,"v","read#1(read%2:31:00::)","interpret something that is written or printed","read the advertisement|Have you read Salman Rushdie?","read"
"defer",202648137,2,"verb.stative",42,"v","defer#1(defer%2:42:00::),prorogue#1(prorogue%2:42:00::),set back#1(set_back%2:42:01::),shelve#1(shelve%2:42:00::),put off#1(put_off%2:42:00::),table#1(table%2:42:00::),postpone#1(postpone%2:42:00::),put over#2(put_over%2:42:00::),remit#2(remit%2:42:00::),hold over#5(hold_over%2:42:02::)","hold back to a later time","let's postpone the exam","defer,prorogue,set back,shelve,put off,table,postpone,put over,remit,hold over",1,21,"entail",202482541,"verb.social",41,"v","call off#1(call_off%2:41:00::),cancel#1(cancel%2:41:03::),scrub#3(scrub%2:41:00::),scratch#4(scratch%2:41:00::)","postpone indefinitely or annul something that was scheduled","Call off the engagement|cancel the dinner party|we had to scrub our vacation plans|scratch that meeting--the chair is ill","call off,cancel,scrub,scratch"
"defer",202648137,2,"verb.stative",42,"v","defer#1(defer%2:42:00::),prorogue#1(prorogue%2:42:00::),set back#1(set_back%2:42:01::),shelve#1(shelve%2:42:00::),put off#1(put_off%2:42:00::),table#1(table%2:42:00::),postpone#1(postpone%2:42:00::),put over#2(put_over%2:42:00::),remit#2(remit%2:42:00::),hold over#5(hold_over%2:42:02::)","hold back to a later time","let's postpone the exam","defer,prorogue,set back,shelve,put off,table,postpone,put over,remit,hold over",1,21,"entail",200797277,"verb.communication",32,"v","reschedule#1(reschedule%2:32:00::)","assign a new time and place for an event","We had to reschedule the doctor's appointment","reschedule"
"line up",202039932,1,"verb.motion",38,"v","queue#1(queue%2:38:00::),queue up#1(queue_up%2:38:00::),line up#3(line_up%2:38:01::)","form a queue, form a line, stand in line","Customers lined up in front of the store","queue,queue up,line up",3,21,"entail",202643261,"verb.stative",42,"v","wait#1(wait%2:42:00::)","stay in one place and anticipate or expect something","I had to wait on line for an hour to get the tickets","wait"
"chaperon",202029890,,"verb.motion",38,"v","chaperone#1(chaperone%2:38:00::),chaperon#1(chaperon%2:38:00::)","accompany as a chaperone","","chaperone,chaperon",1,21,"entail",201130613,"verb.competition",33,"v","protect#1(protect%2:33:00::)","shield from danger, injury, destruction, or damage","Weatherbeater protects your roof from the rain","protect"
"come down",202762018,1,"verb.weather",43,"v","come down#3(come_down%2:43:00::),precipitate#3(precipitate%2:43:00::),fall#5(fall%2:43:00::)","fall from clouds","rain, snow and sleet were falling|Vesuvius precipitated its fiery, destructive rage on Herculaneum","come down,precipitate,fall",3,21,"entail",200365552,"verb.change",30,"v","condense#1(condense%2:30:01::),distil#1(distil%2:30:04::),distill#4(distill%2:30:04::)","undergo condensation; change from a gaseous to a liquid state and fall in drops","water condenses|The acid distills at a specific temperature","condense,distil,distill"
"cast",201713860,2,"verb.creation",36,"v","cast#3(cast%2:36:01::)","select to play,sing, or dance a part in a play, movie, musical, opera, or ballet","He cast a young woman in the role of Desdemona","cast",3,21,"entail",201716083,"verb.creation",36,"v","perform#1(perform%2:36:00::),do#2(do%2:36:01::),execute#6(execute%2:36:01::)","carry out or perform an action","John did the painting, the weeding, and he cleaned out the gutters|the skater executed a triple pirouette|she did a little dance","perform,do,execute"
"cast",201713860,2,"verb.creation",36,"v","cast#3(cast%2:36:01::)","select to play,sing, or dance a part in a play, movie, musical, opera, or ballet","He cast a young woman in the role of Desdemona","cast",3,21,"entail",201714824,"verb.creation",36,"v","stage#1(stage%2:36:00::),present#3(present%2:36:00::),represent#11(represent%2:36:11::)","perform (a play), especially on a stage","we are going to stage `Othello'","stage,present,represent"
"emigrate",200417091,2,"verb.change",30,"v","emigrate#1(emigrate%2:30:00::)","leave one's country of residence for a new one","Many people had to emigrate during the Nazi period","emigrate",1,21,"entail",202012687,"verb.motion",38,"v","go forth#1(go_forth%2:38:00::),leave#1(leave%2:38:01::),go away#2(go_away%2:38:00::)","go away from a place","She didn't leave until midnight|The ship leaves at midnight|At what time does your train leave?","go forth,leave,go away"
"shell",201104318,,"verb.competition",33,"v","beat#1(beat%2:33:00::),beat out#1(beat_out%2:33:00::),vanquish#1(vanquish%2:33:00::),trounce#2(trounce%2:33:00::),crush#3(crush%2:33:00::),shell#6(shell%2:33:03::)","come out better in a competition, race, or conflict","Agassi beat Becker in the tennis championship|We beat the competition|Harvard defeated Yale in the last football game","beat,beat out,vanquish,trounce,crush,shell",6,21,"entail",201102550,"verb.competition",33,"v","win#1(win%2:33:00::)","be the winner in a contest or competition; be victorious","He won the Gold Medal in skating|Our home team won|Win the game","win"
"abseil",201926565,,"verb.motion",38,"v","abseil#1(abseil%2:38:00::),rope down#1(rope_down%2:38:00::),rappel#1(rappel%2:38:00::)","descend by means of a rappel","The ascent was easy--roping down the mountain would be much more difficult and dangerous|You have to learn how to abseil when you want to do technical climbing","abseil,rope down,rappel",1,21,"entail",201926402,"verb.motion",38,"v","mountaineer#1(mountaineer%2:38:00::)","climb mountains for pleasure as a sport","","mountaineer"
"undershoot",201154992,,"verb.competition",33,"v","undershoot#2(undershoot%2:33:00::)","shoot short of or below (a target)","","undershoot",2,21,"entail",201137201,"verb.competition",33,"v","shoot#3(shoot%2:33:00::),blast#7(blast%2:33:01::)","fire a shot","the gunman blasted away","shoot,blast"
"sniff out",202129257,,"verb.perception",39,"v","nose out#1(nose_out%2:39:00::),scent out#1(scent_out%2:39:00::),smell out#1(smell_out%2:39:00::),sniff out#1(sniff_out%2:39:00::)","recognize or detect by or as if by smelling","He can smell out trouble","nose out,scent out,smell out,sniff out",1,21,"entail",202128545,"verb.perception",39,"v","smell#1(smell%2:39:01::)","inhale the odor of; perceive by the olfactory sense","","smell"
"saw logs",200017024,,"verb.body",29,"v","snore#1(snore%2:29:00::),saw wood#1(saw_wood%2:29:00::),saw logs#1(saw_logs%2:29:00::)","breathe noisily during one's sleep","she complained that her husband snores","snore,saw wood,saw logs",1,21,"entail",200014735,"verb.body",29,"v","catch some Z's#1(catch_some_z's%2:29:00::),log Z's#1(log_z's%2:29:00::),slumber#1(slumber%2:29:00::),sleep#1(sleep%2:29:00::),kip#1(kip%2:29:00::)","be asleep","","catch some Z's,log Z's,slumber,sleep,kip"
"bring",201435296,19,"verb.contact",35,"v","fetch#1(fetch%2:35:00::),bring#4(bring%2:35:00::),get#6(get%2:35:03::),convey#7(convey%2:35:00::)","go or come after and bring or take back","Get me those books over there, please|Could you bring the wine?|The dog fetched the hat","fetch,bring,get,convey",4,21,"entail",201852720,"verb.motion",38,"v","come#1(come%2:38:00::),come up#3(come_up%2:38:02::)","move toward, travel toward something or somebody or approach something or somebody","Come with me to the Casbah|come down here!|come out of the closet!|come into the room|He came singing down the road","come,come up"
"pull through",202625243,,"verb.stative",42,"v","pull round#1(pull_round%2:42:00::),pull through#1(pull_through%2:42:00::),make it#1(make_it%2:42:00::),survive#2(survive%2:42:02::),come through#3(come_through%2:42:00::)","continue in existence after (an adversity, etc.)","He survived the cancer against all odds","pull round,pull through,make it,survive,come through",1,21,"entail",200092442,"verb.body",29,"v","convalesce#1(convalesce%2:29:00::),recover#2(recover%2:29:00::),recuperate#4(recuperate%2:29:00::)","get over an illness or shock","The patient is recuperating","convalesce,recover,recuperate"
"articulate",200980572,1,"verb.communication",32,"v","enunciate#1(enunciate%2:32:01::),pronounce#1(pronounce%2:32:01::),enounce#1(enounce%2:32:00::),sound out#1(sound_out%2:32:01::),articulate#3(articulate%2:32:00::),say#6(say%2:32:02::)","speak, pronounce, or utter in a certain way","She pronounces French words in a funny way|I cannot say `zip wire'|Can the child sound out this complicated word?","enunciate,pronounce,enounce,sound out,articulate,say",3,21,"entail",200944164,"verb.communication",32,"v","mouth#1(mouth%2:32:00::),speak#1(speak%2:32:00::),verbalise#2(verbalise%2:32:00::),verbalize#2(verbalize%2:32:00::),talk#2(talk%2:32:00::),utter#3(utter%2:32:00::)","express in speech","She talks a lot of nonsense|This depressed patient does not verbalize","mouth,speak,verbalise,verbalize,talk,utter"
"catch",201157550,2,"verb.competition",33,"v","catch up with#1(catch_up_with%2:33:00::),overtake#1(overtake%2:33:00::),catch#11(catch%2:33:10::)","catch up with and possibly overtake","The Rolls Royce caught us near the exit ramp","catch up with,overtake,catch",11,21,"entail",201074651,"verb.competition",33,"v","compete#1(compete%2:33:00::),vie#1(vie%2:33:00::),contend#5(contend%2:33:00::)","compete for something; engage in a contest; measure oneself against others","","compete,vie,contend"
"quaff",201204682,,"verb.consumption",34,"v","gulp#1(gulp%2:34:01::),quaff#1(quaff%2:34:00::),swig#2(swig%2:34:00::)","to swallow hurriedly or greedily or in one draught","The men gulped down their beers","gulp,quaff,swig",1,21,"entail",201204488,"verb.consumption",34,"v","swallow#1(swallow%2:34:00::),get down#4(get_down%2:34:00::)","pass through the esophagus as part of eating or drinking","Swallow the raw fish--it won't kill you!","swallow,get down"
"do",202573950,20,"verb.social",41,"v","practice#1(practice%2:41:00::),exercise#2(exercise%2:41:00::),practise#2(practise%2:41:00::),do#6(do%2:41:02::)","carry out or practice; as of jobs and professions","practice law","practice,exercise,practise,do",6,21,"entail",202415366,"verb.social",41,"v","do work#1(do_work%2:41:00::),work#2(work%2:41:00::)","be employed","Is your husband working again?|Do you want to work after the age of 60?|She works as a waitress to put herself through college|My wife never worked|She never did any work because she inherited a lot of money","do work,work"
"fleece",202323411,,"verb.possession",40,"v","fleece#1(fleece%2:40:00::),gazump#1(gazump%2:40:00::),overcharge#1(overcharge%2:40:00::),plume#1(plume%2:40:00::),hook#2(hook%2:40:02::),surcharge#2(surcharge%2:40:00::),soak#2(soak%2:40:00::),rob#2(rob%2:40:01::),pluck#3(pluck%2:40:00::)","rip off; ask an unreasonable price","","fleece,gazump,overcharge,plume,hook,surcharge,soak,rob,pluck",1,21,"entail",202324735,"verb.possession",40,"v","bill#1(bill%2:40:00::),charge#3(charge%2:40:03::)","demand payment","Will I get charged for this service?|We were billed for 4 nights in the hotel, although we stayed only 3 nights","bill,charge"
